service_id,uav_type,mask,box_ids,mass_kg,volume_m3,energy_kwh,time_s,reserve_limit
S001,C,129,"['S001-MED-01', 'S001-WAT-06']",17.0,0.039,2.0030452836210837,1230.170391878965,0.7496193395473645
S001,A,130,"['S001-MED-02', 'S001-WAT-06']",17.0,0.039,1.2403043609953324,1250.9011452645589,0.7243768086677039
S001,B,130,"['S001-MED-02', 'S001-WAT-06']",17.0,0.039,1.037168147408455,1149.1015218431576,0.7407079631478862
S001,C,130,"['S001-MED-02', 'S001-WAT-06']",17.0,0.039,2.0030452836210837,1230.170391878965,0.7496193395473645
S001,A,131,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-06']",20.0,0.051000000000000004,1.2643245572747412,1310.9011452645589,0.7190389872722798
S001,B,131,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-06']",20.0,0.051000000000000004,1.073960767623688,1209.1015218431576,0.7315098080940781
S001,C,131,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-06']",20.0,0.051000000000000004,2.0201825183593534,1296.170391878965,0.7474771852050808
S001,B,132,"['S001-WAT-01', 'S001-WAT-06']",28.0,0.054,1.2203963670264113,1149.1015218431576,0.6949009082433972
S001,C,132,"['S001-WAT-01', 'S001-WAT-06']",28.0,0.054,2.074687768651514,1230.170391878965,0.7406640289185608
S001,C,133,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-06']",31.0,0.066,2.0986910606390814,1296.170391878965,0.7376636174201148
S001,C,134,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-06']",31.0,0.066,2.0986910606390814,1296.170391878965,0.7376636174201148
S001,C,135,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-06']",34.0,0.078,2.1248433981096397,1362.170391878965,0.734394575236295
S001,B,136,"['S001-WAT-02', 'S001-WAT-06']",28.0,0.054,1.2203963670264113,1149.1015218431576,0.6949009082433972
S001,C,136,"['S001-WAT-02', 'S001-WAT-06']",28.0,0.054,2.074687768651514,1230.170391878965,0.7406640289185608
S001,C,137,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-06']",31.0,0.066,2.0986910606390814,1296.170391878965,0.7376636174201148
S001,C,138,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-06']",31.0,0.066,2.0986910606390814,1296.170391878965,0.7376636174201148
S001,C,139,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-06']",34.0,0.078,2.1248433981096397,1362.170391878965,0.734394575236295
S001,C,140,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-06']",42.0,0.081,2.20652579876825,1296.170391878965,0.7241842751539688
S001,C,141,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,142,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,143,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-06']",48.0,0.105,2.2814230167981604,1428.170391878965,0.71482212290023
S001,B,144,"['S001-WAT-03', 'S001-WAT-06']",28.0,0.054,1.2203963670264113,1149.1015218431576,0.6949009082433972
S001,C,144,"['S001-WAT-03', 'S001-WAT-06']",28.0,0.054,2.074687768651514,1230.170391878965,0.7406640289185608
S001,C,145,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-06']",31.0,0.066,2.0986910606390814,1296.170391878965,0.7376636174201148
S001,C,146,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-06']",31.0,0.066,2.0986910606390814,1296.170391878965,0.7376636174201148
S001,C,147,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-WAT-06']",34.0,0.078,2.1248433981096397,1362.170391878965,0.734394575236295
S001,C,148,"['S001-WAT-01', 'S001-WAT-03', 'S001-WAT-06']",42.0,0.081,2.20652579876825,1296.170391878965,0.7241842751539688
S001,C,149,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,150,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,151,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-06']",48.0,0.105,2.2814230167981604,1428.170391878965,0.71482212290023
S001,C,152,"['S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06']",42.0,0.081,2.20652579876825,1296.170391878965,0.7241842751539688
S001,C,153,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,154,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,155,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06']",48.0,0.105,2.2814230167981604,1428.170391878965,0.71482212290023
S001,C,156,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06']",56.0,0.108,2.4050019348689013,1362.170391878965,0.6993747581413874
S001,C,157,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,158,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,159,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06']",62.0,0.132,2.521154650832634,1494.170391878965,0.6848556686459207
S001,B,160,"['S001-WAT-04', 'S001-WAT-06']",28.0,0.054,1.2203963670264113,1149.1015218431576,0.6949009082433972
S001,C,160,"['S001-WAT-04', 'S001-WAT-06']",28.0,0.054,2.074687768651514,1230.170391878965,0.7406640289185608
S001,C,161,"['S001-MED-01', 'S001-WAT-04', 'S001-WAT-06']",31.0,0.066,2.0986910606390814,1296.170391878965,0.7376636174201148
S001,C,162,"['S001-MED-02', 'S001-WAT-04', 'S001-WAT-06']",31.0,0.066,2.0986910606390814,1296.170391878965,0.7376636174201148
S001,C,163,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-06']",34.0,0.078,2.1248433981096397,1362.170391878965,0.734394575236295
S001,C,164,"['S001-WAT-01', 'S001-WAT-04', 'S001-WAT-06']",42.0,0.081,2.20652579876825,1296.170391878965,0.7241842751539688
S001,C,165,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,166,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,167,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-06']",48.0,0.105,2.2814230167981604,1428.170391878965,0.71482212290023
S001,C,168,"['S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06']",42.0,0.081,2.20652579876825,1296.170391878965,0.7241842751539688
S001,C,169,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,170,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,171,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06']",48.0,0.105,2.2814230167981604,1428.170391878965,0.71482212290023
S001,C,172,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06']",56.0,0.108,2.4050019348689013,1362.170391878965,0.6993747581413874
S001,C,173,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,174,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,175,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06']",62.0,0.132,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,176,"['S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",42.0,0.081,2.20652579876825,1296.170391878965,0.7241842751539688
S001,C,177,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,178,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,179,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",48.0,0.105,2.2814230167981604,1428.170391878965,0.71482212290023
S001,C,180,"['S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",56.0,0.108,2.4050019348689013,1362.170391878965,0.6993747581413874
S001,C,181,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,182,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,183,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",62.0,0.132,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,184,"['S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",56.0,0.108,2.4050019348689013,1362.170391878965,0.6993747581413874
S001,C,185,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,186,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,187,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",62.0,0.132,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,188,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",70.0,0.135,2.720366632699651,1428.170391878965,0.6599541709125436
S001,C,189,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",73.0,0.147,2.8126801619396953,1494.170391878965,0.648414979757538
S001,C,190,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",73.0,0.147,2.8126801619396953,1494.170391878965,0.648414979757538
S001,C,191,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06']",76.0,0.159,2.917555936277246,1560.170391878965,0.6353055079653442
S001,B,192,"['S001-WAT-05', 'S001-WAT-06']",28.0,0.054,1.2203963670264113,1149.1015218431576,0.6949009082433972
S001,C,192,"['S001-WAT-05', 'S001-WAT-06']",28.0,0.054,2.074687768651514,1230.170391878965,0.7406640289185608
S001,C,193,"['S001-MED-01', 'S001-WAT-05', 'S001-WAT-06']",31.0,0.066,2.0986910606390814,1296.170391878965,0.7376636174201148
S001,C,194,"['S001-MED-02', 'S001-WAT-05', 'S001-WAT-06']",31.0,0.066,2.0986910606390814,1296.170391878965,0.7376636174201148
S001,C,195,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-05', 'S001-WAT-06']",34.0,0.078,2.1248433981096397,1362.170391878965,0.734394575236295
S001,C,196,"['S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06']",42.0,0.081,2.20652579876825,1296.170391878965,0.7241842751539688
S001,C,197,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,198,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,199,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06']",48.0,0.105,2.2814230167981604,1428.170391878965,0.71482212290023
S001,C,200,"['S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06']",42.0,0.081,2.20652579876825,1296.170391878965,0.7241842751539688
S001,C,201,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,202,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,203,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06']",48.0,0.105,2.2814230167981604,1428.170391878965,0.71482212290023
S001,C,204,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06']",56.0,0.108,2.4050019348689013,1362.170391878965,0.6993747581413874
S001,C,205,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,206,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,207,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06']",62.0,0.132,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,208,"['S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",42.0,0.081,2.20652579876825,1296.170391878965,0.7241842751539688
S001,C,209,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,210,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,211,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",48.0,0.105,2.2814230167981604,1428.170391878965,0.71482212290023
S001,C,212,"['S001-WAT-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",56.0,0.108,2.4050019348689013,1362.170391878965,0.6993747581413874
S001,C,213,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,214,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,215,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",62.0,0.132,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,216,"['S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",56.0,0.108,2.4050019348689013,1362.170391878965,0.6993747581413874
S001,C,217,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,218,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,219,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",62.0,0.132,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,220,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",70.0,0.135,2.720366632699651,1428.170391878965,0.6599541709125436
S001,C,221,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",73.0,0.147,2.8126801619396953,1494.170391878965,0.648414979757538
S001,C,222,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",73.0,0.147,2.8126801619396953,1494.170391878965,0.648414979757538
S001,C,223,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06']",76.0,0.159,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,224,"['S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",42.0,0.081,2.20652579876825,1296.170391878965,0.7241842751539688
S001,C,225,"['S001-MED-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,226,"['S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",45.0,0.093,2.24232572258651,1362.170391878965,0.7197092846766863
S001,C,227,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",48.0,0.105,2.2814230167981604,1428.170391878965,0.71482212290023
S001,C,228,"['S001-WAT-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",56.0,0.108,2.4050019348689013,1362.170391878965,0.6993747581413874
S001,C,229,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,230,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,231,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",62.0,0.132,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,232,"['S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",56.0,0.108,2.4050019348689013,1362.170391878965,0.6993747581413874
S001,C,233,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,234,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,235,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",62.0,0.132,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,236,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",70.0,0.135,2.720366632699651,1428.170391878965,0.6599541709125436
S001,C,237,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",73.0,0.147,2.8126801619396953,1494.170391878965,0.648414979757538
S001,C,238,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",73.0,0.147,2.8126801619396953,1494.170391878965,0.648414979757538
S001,C,239,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",76.0,0.159,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,240,"['S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",56.0,0.108,2.4050019348689013,1362.170391878965,0.6993747581413874
S001,C,241,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,242,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",59.0,0.12,2.46013411452641,1428.170391878965,0.6924832356841988
S001,C,243,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",62.0,0.132,2.521154650832634,1494.170391878965,0.6848556686459207
S001,C,244,"['S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",70.0,0.135,2.720366632699651,1428.170391878965,0.6599541709125436
S001,C,245,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",73.0,0.147,2.8126801619396953,1494.170391878965,0.648414979757538
S001,C,246,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",73.0,0.147,2.8126801619396953,1494.170391878965,0.648414979757538
S001,C,247,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",76.0,0.159,2.917555936277246,1560.170391878965,0.6353055079653442
S001,C,248,"['S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",70.0,0.135,2.720366632699651,1428.170391878965,0.6599541709125436
S001,C,249,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",73.0,0.147,2.8126801619396953,1494.170391878965,0.648414979757538
S001,C,250,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",73.0,0.147,2.8126801619396953,1494.170391878965,0.648414979757538
S001,C,251,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",76.0,0.159,2.917555936277246,1560.170391878965,0.6353055079653442
S001,A,256,['S001-WAT-07'],14.0,0.027,1.2195056111647737,1190.9011452645589,0.7289987530744948
S001,B,256,['S001-WAT-07'],14.0,0.027,1.00695552097072,1089.1015218431576,0.74826111975732
S001,C,256,['S001-WAT-07'],14.0,0.027,1.987632468291034,1164.170391878965,0.7515459414636207
S001,A,257,"['S001-MED-01', 'S001-WAT-07']",17.0,0.039,1.2403043609953324,1250.9011452645589,0.7243768086677039
S001,B,257,"['S001-MED-01', 'S001-WAT-07']",17.0,0.039,1.037168147408455,1149.1015218431576,0.7407079631478862
S001,C,257,"['S001-MED-01', 'S001-WAT-07']",17.0,0.039,2.0030452836210837,1230.170391878965,0.7496193395473645
S001,A,258,"['S001-MED-02', 'S001-WAT-07']",17.0,0.039,1.2403043609953324,1250.9011452645589,0.7243768086677039
S001,B,258,"['S001-MED-02', 'S001-WAT-07']",17.0,0.039,1.037168147408455,1149.1015218431576,0.7407079631478862
S001,C,258,"['S001-MED-02', 'S001-WAT-07']",17.0,0.039,2.0030452836210837,1230.170391878965,0.7496193395473645
S001,A,259,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-07']",20.0,0.051000000000000004,1.2643245572747412,1310.9011452645589,0.7190389872722798
S001,B,259,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-07']",20.0,0.051000000000000004,1.073960767623688,1209.1015218431576,0.7315098080940781
S001,C,259,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-07']",20.0,0.051000000000000004,2.0201825183593534,1296.170391878965,0.7474771852050808
S001,B,260,"['S001-WAT-01', 'S001-WAT-07']",28.0,0.054,1.2203963670264113,1149.1015218431576,0.6949009082433972
S001,C,260,"['S001-WAT-01', 'S001-WAT-07']",28.0,0.054,2.074687768651514,1230.170391878965,0.7406640289185608
S001,C,261,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-07']",31.0,0.066,2.0986910606390814,1296.170391878965,0.7376636174201148
S001,C,262,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-07']",31.0,0.066,2.0986910606390814,1296.170391878965,0.7376636174201148
S001,C,263,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-07']",34.0,0.078,2.1248433981096397,1362.170391878965,0.734394575236295
S001,B,264,"['S001-WAT-02', 'S001-WAT-07']",28.0,0.054,1.2203963670264113,1149.1015218431576,0.6949009082433972
S001,C,264,"['S001-WAT-02', 'S001-WAT-07']",28.0,0.054,2.074687768651514,1230.170391878965,0.7406640289185608
S001,C,265,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-07']",31.0,0.066,2.0986910606390814,1296.170391878965,0.7376636174201148
